InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
10714-4,SKU080,Synthetic retail product,7,2024-07-09,8.0,10714,United Kingdom
10714-5,SKU026,Synthetic retail product,5,2024-09-17,4.58,10714,United Kingdom
10714-5,SKU055,Synthetic retail product,3,2024-09-17,6.02,10714,United Kingdom
10714-6,SKU072,Synthetic retail product,6,2024-02-28,34.71,10714,United Kingdom
10714-7,SKU046,Synthetic retail product,3,2024-02-25,5.65,10714,United Kingdom
10714-7,SKU059,Synthetic retail product,2,2024-02-25,9.47,10714,United Kingdom
10714-8,SKU020,Synthetic retail product,5,2024-12-14,6.53,10714,United Kingdom
10714-8,SKU067,Synthetic retail product,1,2024-12-14,11.19,10714,United Kingdom
10714-9,SKU086,Synthetic retail product,7,2024-02-14,14.4,10714,United Kingdom
10714-9,SKU051,Synthetic retail product,7,2024-02-14,11.08,10714,United Kingdom
10714-9,SKU005,Synthetic retail product,1,2024-02-14,9.65,10714,United Kingdom
10714-10,SKU044,Synthetic retail product,3,2024-12-22,7.15,10714,United Kingdom
10714-10,SKU063,Synthetic retail product,3,2024-12-22,14.8,10714,United Kingdom
10714-11,SKU080,Synthetic retail product,1,2024-02-28,30.97,10714,United Kingdom
10714-11,SKU042,Synthetic retail product,6,2024-02-28,17.82,10714,United Kingdom
10714-11,SKU057,Synthetic retail product,1,2024-02-28,6.49,10714,United Kingdom
10714-12,SKU057,Synthetic retail product,7,2024-02-21,1.45,10714,United Kingdom
10714-12,SKU091,Synthetic retail product,7,2024-02-21,10.02,10714,United Kingdom
10714-12,SKU065,Synthetic retail product,3,2024-02-21,7.69,10714,United Kingdom
10715-0,SKU087,Synthetic retail product,1,2024-06-14,6.56,10715,United Kingdom
10715-0,SKU094,Synthetic retail product,5,2024-06-14,11.64,10715,United Kingdom
10715-1,SKU002,Synthetic retail product,1,2024-05-11,6.04,10715,United Kingdom
10715-1,SKU061,Synthetic retail product,1,2024-05-11,19.59,10715,United Kingdom
10715-2,SKU089,Synthetic retail product,1,2024-11-01,14.21,10715,United Kingdom
10715-3,SKU042,Synthetic retail product,3,2024-10-04,9.01,10715,United Kingdom
10715-4,SKU098,Synthetic retail product,4,2024-08-07,3.89,10715,United Kingdom
10715-5,SKU029,Synthetic retail product,2,2024-03-30,4.02,10715,United Kingdom
10715-5,SKU090,Synthetic retail product,5,2024-03-30,6.1,10715,United Kingdom
10715-5,SKU035,Synthetic retail product,1,2024-03-30,9.59,10715,United Kingdom
10715-6,SKU017,Synthetic retail product,1,2024-08-26,22.18,10715,United Kingdom
10715-7,SKU031,Synthetic retail product,4,2024-04-18,8.37,10715,United Kingdom
10715-7,SKU065,Synthetic retail product,1,2024-04-18,8.22,10715,United Kingdom
10715-8,SKU074,Synthetic retail product,7,2024-01-20,7.35,10715,United Kingdom
10715-8,SKU009,Synthetic retail product,1,2024-01-20,2.66,10715,United Kingdom
10715-8,SKU066,Synthetic retail product,3,2024-01-20,16.3,10715,United Kingdom
10715-9,SKU031,Synthetic retail product,1,2024-05-16,2.92,10715,United Kingdom
10715-10,SKU009,Synthetic retail product,5,2024-03-28,8.65,10715,United Kingdom
10715-10,SKU096,Synthetic retail product,6,2024-03-28,7.77,10715,United Kingdom
10715-10,SKU067,Synthetic retail product,6,2024-03-28,7.61,10715,United Kingdom
10716-0,SKU030,Synthetic retail product,1,2024-12-15,5.4,10716,United Kingdom
10716-0,SKU061,Synthetic retail product,7,2024-12-15,11.84,10716,United Kingdom
10717-0,SKU049,Synthetic retail product,5,2024-01-28,11.64,10717,United Kingdom
10717-0,SKU091,Synthetic retail product,5,2024-01-28,19.91,10717,United Kingdom
10717-1,SKU063,Synthetic retail product,7,2024-07-01,11.77,10717,United Kingdom
10717-1,SKU064,Synthetic retail product,4,2024-07-01,10.07,10717,United Kingdom
10717-2,SKU069,Synthetic retail product,1,2024-09-04,17.04,10717,United Kingdom
10717-2,SKU035,Synthetic retail product,7,2024-09-04,4.63,10717,United Kingdom
10717-3,SKU012,Synthetic retail product,6,2024-04-30,5.12,10717,United Kingdom
10717-4,SKU096,Synthetic retail product,2,2024-06-08,11.62,10717,United Kingdom
10717-4,SKU019,Synthetic retail product,4,2024-06-08,4.22,10717,United Kingdom
10717-5,SKU024,Synthetic retail product,6,2024-10-25,5.7,10717,United Kingdom
10717-5,SKU093,Synthetic retail product,6,2024-10-25,7.08,10717,United Kingdom
10717-6,SKU003,Synthetic retail product,6,2024-05-03,7.12,10717,United Kingdom
10717-6,SKU068,Synthetic retail product,2,2024-05-03,12.71,10717,United Kingdom
10717-6,SKU002,Synthetic retail product,6,2024-05-03,4.2,10717,United Kingdom
10717-7,SKU061,Synthetic retail product,6,2024-10-23,18.82,10717,United Kingdom
10717-7,SKU018,Synthetic retail product,5,2024-10-23,5.19,10717,United Kingdom
10717-8,SKU097,Synthetic retail product,1,2024-02-25,2.96,10717,United Kingdom
10717-8,SKU020,Synthetic retail product,4,2024-02-25,4.85,10717,United Kingdom
10717-9,SKU008,Synthetic retail product,4,2024-10-20,15.3,10717,United Kingdom
10717-9,SKU019,Synthetic retail product,2,2024-10-20,16.97,10717,United Kingdom
10717-9,SKU095,Synthetic retail product,4,2024-10-20,9.66,10717,United Kingdom
10717-10,SKU028,Synthetic retail product,4,2024-06-27,4.3,10717,United Kingdom
10717-10,SKU098,Synthetic retail product,6,2024-06-27,12.11,10717,United Kingdom
10717-11,SKU054,Synthetic retail product,7,2024-07-11,23.47,10717,United Kingdom
10718-0,SKU032,Synthetic retail product,1,2024-04-09,22.68,10718,United Kingdom
10718-1,SKU085,Synthetic retail product,7,2024-05-10,53.73,10718,United Kingdom
10718-1,SKU057,Synthetic retail product,4,2024-05-10,5.07,10718,United Kingdom
10718-1,SKU009,Synthetic retail product,5,2024-05-10,2.75,10718,United Kingdom
10718-2,SKU039,Synthetic retail product,3,2024-02-05,21.92,10718,United Kingdom
10718-2,SKU069,Synthetic retail product,1,2024-02-05,3.45,10718,United Kingdom
10718-2,SKU024,Synthetic retail product,1,2024-02-05,50.0,10718,United Kingdom
10718-3,SKU068,Synthetic retail product,7,2024-06-02,3.68,10718,United Kingdom
10718-4,SKU099,Synthetic retail product,4,2024-07-07,7.66,10718,United Kingdom
10718-5,SKU078,Synthetic retail product,4,2024-05-18,5.02,10718,United Kingdom
10718-5,SKU015,Synthetic retail product,1,2024-05-18,20.15,10718,United Kingdom
10718-5,SKU049,Synthetic retail product,3,2024-05-18,6.82,10718,United Kingdom
10718-6,SKU077,Synthetic retail product,6,2024-09-13,4.69,10718,United Kingdom
10719-0,SKU020,Synthetic retail product,5,2024-07-07,7.35,10719,United Kingdom
10719-0,SKU043,Synthetic retail product,7,2024-07-07,4.35,10719,United Kingdom
10719-0,SKU096,Synthetic retail product,3,2024-07-07,15.69,10719,United Kingdom
10719-1,SKU044,Synthetic retail product,6,2024-05-31,32.52,10719,United Kingdom
10719-1,SKU049,Synthetic retail product,2,2024-05-31,9.32,10719,United Kingdom
10719-1,SKU001,Synthetic retail product,3,2024-05-31,9.01,10719,United Kingdom
10719-2,SKU009,Synthetic retail product,3,2024-06-04,2.07,10719,United Kingdom
10719-2,SKU090,Synthetic retail product,7,2024-06-04,4.05,10719,United Kingdom
10719-3,SKU044,Synthetic retail product,4,2024-12-14,15.07,10719,United Kingdom
10719-4,SKU012,Synthetic retail product,6,2024-02-14,6.55,10719,United Kingdom
10719-5,SKU012,Synthetic retail product,4,2024-01-15,2.84,10719,United Kingdom
10719-5,SKU053,Synthetic retail product,4,2024-01-15,10.76,10719,United Kingdom
10719-6,SKU044,Synthetic retail product,3,2024-08-31,10.04,10719,United Kingdom
10719-7,SKU057,Synthetic retail product,1,2024-08-05,13.13,10719,United Kingdom
10719-7,SKU035,Synthetic retail product,7,2024-08-05,10.23,10719,United Kingdom
10719-7,SKU099,Synthetic retail product,7,2024-08-05,2.33,10719,United Kingdom
10719-8,SKU062,Synthetic retail product,1,2024-01-28,4.69,10719,United Kingdom
10719-9,SKU054,Synthetic retail product,4,2024-11-28,4.29,10719,United Kingdom
10719-10,SKU081,Synthetic retail product,6,2024-06-08,13.2,10719,United Kingdom
10719-10,SKU062,Synthetic retail product,1,2024-06-08,15.34,10719,United Kingdom
10720-0,SKU021,Synthetic retail product,3,2024-08-29,8.41,10720,United Kingdom
10720-0,SKU077,Synthetic retail product,1,2024-08-29,6.11,10720,United Kingdom
10720-1,SKU045,Synthetic retail product,7,2024-01-04,23.01,10720,United Kingdom
10720-1,SKU024,Synthetic retail product,2,2024-01-04,5.7,10720,United Kingdom
10720-2,SKU030,Synthetic retail product,1,2024-05-16,7.28,10720,United Kingdom
10720-2,SKU080,Synthetic retail product,5,2024-05-16,4.27,10720,United Kingdom
10720-3,SKU073,Synthetic retail product,3,2024-02-18,0.82,10720,United Kingdom
10720-3,SKU052,Synthetic retail product,5,2024-02-18,7.62,10720,United Kingdom
10720-4,SKU033,Synthetic retail product,2,2024-01-22,16.13,10720,United Kingdom
10720-4,SKU050,Synthetic retail product,4,2024-01-22,6.52,10720,United Kingdom
10720-5,SKU080,Synthetic retail product,5,2024-07-25,9.84,10720,United Kingdom
10720-5,SKU068,Synthetic retail product,4,2024-07-25,20.2,10720,United Kingdom
10720-5,SKU074,Synthetic retail product,2,2024-07-25,11.3,10720,United Kingdom
10720-6,SKU010,Synthetic retail product,7,2024-05-26,2.37,10720,United Kingdom
10720-6,SKU057,Synthetic retail product,7,2024-05-26,7.36,10720,United Kingdom
10720-6,SKU012,Synthetic retail product,4,2024-05-26,8.51,10720,United Kingdom
10720-7,SKU043,Synthetic retail product,4,2024-10-14,7.15,10720,United Kingdom
10720-7,SKU017,Synthetic retail product,1,2024-10-14,10.63,10720,United Kingdom
10720-8,SKU029,Synthetic retail product,7,2024-10-03,24.36,10720,United Kingdom
10720-8,SKU099,Synthetic retail product,4,2024-10-03,7.44,10720,United Kingdom
10720-8,SKU061,Synthetic retail product,1,2024-10-03,18.77,10720,United Kingdom
10720-9,SKU041,Synthetic retail product,5,2024-03-12,1.79,10720,United Kingdom
10720-9,SKU024,Synthetic retail product,5,2024-03-12,31.82,10720,United Kingdom
10721-0,SKU057,Synthetic retail product,5,2024-02-21,9.56,10721,United Kingdom
10721-1,SKU057,Synthetic retail product,1,2024-01-19,3.18,10721,United Kingdom
10721-1,SKU090,Synthetic retail product,6,2024-01-19,6.23,10721,United Kingdom
10721-2,SKU091,Synthetic retail product,3,2024-10-22,12.37,10721,United Kingdom
10721-2,SKU018,Synthetic retail product,3,2024-10-22,13.94,10721,United Kingdom
10721-2,SKU059,Synthetic retail product,7,2024-10-22,5.07,10721,United Kingdom
10721-3,SKU039,Synthetic retail product,7,2024-09-23,8.09,10721,United Kingdom
10721-4,SKU077,Synthetic retail product,3,2024-10-31,19.08,10721,United Kingdom
10721-4,SKU017,Synthetic retail product,2,2024-10-31,2.6,10721,United Kingdom
10721-5,SKU013,Synthetic retail product,7,2024-01-01,14.02,10721,United Kingdom
10721-5,SKU022,Synthetic retail product,6,2024-01-01,4.18,10721,United Kingdom
10721-6,SKU051,Synthetic retail product,6,2024-06-24,8.91,10721,United Kingdom
10721-6,SKU020,Synthetic retail product,7,2024-06-24,13.64,10721,United Kingdom
10721-7,SKU099,Synthetic retail product,2,2024-04-08,3.0,10721,United Kingdom
10722-0,SKU049,Synthetic retail product,5,2024-09-11,2.84,10722,United Kingdom
10722-0,SKU005,Synthetic retail product,5,2024-09-11,5.61,10722,United Kingdom
10722-0,SKU005,Synthetic retail product,3,2024-09-11,8.07,10722,United Kingdom
10722-1,SKU014,Synthetic retail product,7,2024-06-17,3.5,10722,United Kingdom
10722-2,SKU070,Synthetic retail product,6,2024-09-29,9.08,10722,United Kingdom
10722-2,SKU096,Synthetic retail product,6,2024-09-29,6.19,10722,United Kingdom
10722-2,SKU017,Synthetic retail product,2,2024-09-29,6.42,10722,United Kingdom
10722-3,SKU094,Synthetic retail product,2,2024-09-20,5.97,10722,United Kingdom
10722-3,SKU060,Synthetic retail product,5,2024-09-20,15.92,10722,United Kingdom
10722-3,SKU044,Synthetic retail product,2,2024-09-20,7.48,10722,United Kingdom
10722-4,SKU078,Synthetic retail product,4,2024-06-10,8.72,10722,United Kingdom
10722-5,SKU072,Synthetic retail product,2,2024-03-27,21.78,10722,United Kingdom
10722-5,SKU075,Synthetic retail product,7,2024-03-27,9.27,10722,United Kingdom
10723-0,SKU088,Synthetic retail product,2,2024-06-12,3.89,10723,United Kingdom
10723-0,SKU007,Synthetic retail product,7,2024-06-12,9.34,10723,United Kingdom
10723-1,SKU042,Synthetic retail product,2,2024-01-24,19.62,10723,United Kingdom
10723-1,SKU098,Synthetic retail product,2,2024-01-24,15.85,10723,United Kingdom
10723-1,SKU084,Synthetic retail product,7,2024-01-24,9.73,10723,United Kingdom
10724-0,SKU045,Synthetic retail product,7,2024-04-08,4.91,10724,United Kingdom
10724-0,SKU053,Synthetic retail product,5,2024-04-08,13.89,10724,United Kingdom
10724-1,SKU041,Synthetic retail product,5,2024-10-29,11.41,10724,United Kingdom
10724-2,SKU060,Synthetic retail product,6,2024-11-08,4.84,10724,United Kingdom
10724-3,SKU055,Synthetic retail product,3,2024-10-25,21.92,10724,United Kingdom
10724-3,SKU028,Synthetic retail product,4,2024-10-25,18.54,10724,United Kingdom
10724-3,SKU016,Synthetic retail product,1,2024-10-25,8.42,10724,United Kingdom
10724-4,SKU024,Synthetic retail product,6,2024-06-24,18.46,10724,United Kingdom
10724-4,SKU020,Synthetic retail product,6,2024-06-24,8.07,10724,United Kingdom
10724-4,SKU060,Synthetic retail product,3,2024-06-24,12.82,10724,United Kingdom
10724-5,SKU012,Synthetic retail product,7,2024-11-04,12.15,10724,United Kingdom
10724-5,SKU057,Synthetic retail product,3,2024-11-04,3.29,10724,United Kingdom
10724-5,SKU055,Synthetic retail product,5,2024-11-04,7.56,10724,United Kingdom
10724-6,SKU030,Synthetic retail product,7,2024-01-04,11.05,10724,United Kingdom
10724-6,SKU054,Synthetic retail product,5,2024-01-04,6.25,10724,United Kingdom
10724-6,SKU082,Synthetic retail product,1,2024-01-04,5.74,10724,United Kingdom
10724-7,SKU004,Synthetic retail product,5,2024-03-18,8.02,10724,United Kingdom
10724-7,SKU060,Synthetic retail product,7,2024-03-18,2.26,10724,United Kingdom
10724-7,SKU004,Synthetic retail product,1,2024-03-18,3.24,10724,United Kingdom
10724-8,SKU009,Synthetic retail product,5,2024-09-24,7.76,10724,United Kingdom
10724-8,SKU011,Synthetic retail product,2,2024-09-24,9.23,10724,United Kingdom
10724-9,SKU069,Synthetic retail product,1,2024-03-14,16.02,10724,United Kingdom
10724-9,SKU007,Synthetic retail product,7,2024-03-14,1.91,10724,United Kingdom
10725-0,SKU050,Synthetic retail product,2,2024-11-04,7.99,10725,United Kingdom
10725-0,SKU024,Synthetic retail product,7,2024-11-04,6.73,10725,United Kingdom
10726-0,SKU095,Synthetic retail product,1,2024-01-22,5.76,10726,United Kingdom
10726-0,SKU015,Synthetic retail product,7,2024-01-22,13.21,10726,United Kingdom
10726-1,SKU016,Synthetic retail product,3,2024-01-17,5.45,10726,United Kingdom
10726-1,SKU018,Synthetic retail product,3,2024-01-17,6.95,10726,United Kingdom
10726-1,SKU062,Synthetic retail product,3,2024-01-17,4.15,10726,United Kingdom
10726-2,SKU050,Synthetic retail product,6,2024-08-02,1.38,10726,United Kingdom
10726-2,SKU034,Synthetic retail product,4,2024-08-02,16.06,10726,United Kingdom
10726-3,SKU015,Synthetic retail product,1,2024-10-03,7.85,10726,United Kingdom
10726-4,SKU079,Synthetic retail product,7,2024-05-09,3.25,10726,United Kingdom
10726-4,SKU079,Synthetic retail product,3,2024-05-09,23.69,10726,United Kingdom
10726-5,SKU063,Synthetic retail product,3,2024-10-28,56.86,10726,United Kingdom
10726-6,SKU020,Synthetic retail product,7,2024-03-24,6.87,10726,United Kingdom
10726-7,SKU037,Synthetic retail product,3,2024-02-01,35.76,10726,United Kingdom
10727-0,SKU073,Synthetic retail product,7,2024-03-03,5.14,10727,United Kingdom
10727-1,SKU083,Synthetic retail product,2,2024-03-20,3.86,10727,United Kingdom
10727-2,SKU092,Synthetic retail product,2,2024-11-25,5.05,10727,United Kingdom
10727-2,SKU062,Synthetic retail product,2,2024-11-25,10.4,10727,United Kingdom
10727-2,SKU081,Synthetic retail product,1,2024-11-25,27.49,10727,United Kingdom
10727-3,SKU033,Synthetic retail product,3,2024-06-18,23.25,10727,United Kingdom
10727-3,SKU012,Synthetic retail product,6,2024-06-18,7.53,10727,United Kingdom
10727-4,SKU037,Synthetic retail product,1,2024-03-08,5.37,10727,United Kingdom
10727-4,SKU042,Synthetic retail product,3,2024-03-08,19.25,10727,United Kingdom
10727-4,SKU011,Synthetic retail product,2,2024-03-08,5.7,10727,United Kingdom
10727-5,SKU088,Synthetic retail product,3,2024-01-13,7.34,10727,United Kingdom
10727-5,SKU093,Synthetic retail product,6,2024-01-13,4.67,10727,United Kingdom
10727-5,SKU034,Synthetic retail product,1,2024-01-13,9.28,10727,United Kingdom
10727-6,SKU036,Synthetic retail product,6,2024-09-22,14.13,10727,United Kingdom
10727-7,SKU087,Synthetic retail product,4,2024-09-25,7.03,10727,United Kingdom
10727-8,SKU053,Synthetic retail product,5,2024-03-04,8.52,10727,United Kingdom
10727-8,SKU031,Synthetic retail product,4,2024-03-04,5.16,10727,United Kingdom
10727-9,SKU053,Synthetic retail product,7,2024-02-19,4.8,10727,United Kingdom
10728-0,SKU050,Synthetic retail product,7,2024-11-01,17.22,10728,United Kingdom
10728-0,SKU011,Synthetic retail product,2,2024-11-01,16.4,10728,United Kingdom
10728-1,SKU073,Synthetic retail product,3,2024-12-01,17.46,10728,United Kingdom
10728-2,SKU024,Synthetic retail product,4,2024-05-18,7.91,10728,United Kingdom
10728-2,SKU065,Synthetic retail product,1,2024-05-18,17.63,10728,United Kingdom
10728-2,SKU083,Synthetic retail product,4,2024-05-18,5.96,10728,United Kingdom
10729-0,SKU003,Synthetic retail product,2,2024-10-30,17.74,10729,United Kingdom
10729-1,SKU050,Synthetic retail product,2,2024-10-24,4.7,10729,United Kingdom
10729-2,SKU051,Synthetic retail product,4,2024-10-17,3.92,10729,United Kingdom
10729-2,SKU074,Synthetic retail product,7,2024-10-17,22.34,10729,United Kingdom
10729-2,SKU027,Synthetic retail product,4,2024-10-17,10.61,10729,United Kingdom
10729-3,SKU060,Synthetic retail product,3,2024-06-28,4.47,10729,United Kingdom
10729-4,SKU032,Synthetic retail product,6,2024-12-11,8.54,10729,United Kingdom
10729-4,SKU089,Synthetic retail product,2,2024-12-11,5.85,10729,United Kingdom
10729-4,SKU024,Synthetic retail product,6,2024-12-11,22.79,10729,United Kingdom
10729-5,SKU039,Synthetic retail product,2,2024-10-10,22.79,10729,United Kingdom
10730-0,SKU090,Synthetic retail product,7,2024-09-10,3.12,10730,United Kingdom
10730-1,SKU003,Synthetic retail product,7,2024-04-25,11.19,10730,United Kingdom
10730-1,SKU094,Synthetic retail product,2,2024-04-25,9.13,10730,United Kingdom
10731-0,SKU079,Synthetic retail product,1,2024-04-22,6.32,10731,United Kingdom
10731-1,SKU077,Synthetic retail product,6,2024-01-20,6.63,10731,United Kingdom
10731-2,SKU052,Synthetic retail product,2,2024-08-09,11.36,10731,United Kingdom
10731-2,SKU088,Synthetic retail product,4,2024-08-09,14.06,10731,United Kingdom
10731-3,SKU020,Synthetic retail product,5,2024-05-15,4.5,10731,United Kingdom
10731-3,SKU088,Synthetic retail product,4,2024-05-15,7.52,10731,United Kingdom
10731-4,SKU051,Synthetic retail product,3,2024-10-12,14.58,10731,United Kingdom
